Sentence ID,Original Sentence,New Sentence
54800,"Japan Air Lines, Lufthansa German Airlines and Air France reportedly plan to form an international air-freight company this year, a move that could further consolidate the industry.","Japan Air Projects, Lufthansa German Systems and Air France honorably seek to eclipse a three-digit insurer malpractice this haunting, a Care that could later unravel the envy."
52892,Commonwealth Edison now faces an additional court-ordered refund on its summer\/winter rate differential collections that the Illinois Appellate Court has estimated at $140 million.,Commonwealth Edison hesitantly spots a bankrupt combined daylight on its non-flight perchlorate the lifes that the Illinois Appellate Court feels divided at $140 million.
40579,Lee Dirks & Associates is to sell the chains.,Lee Dirks & Advisers 's to called the trusts.
6185,"Instead, China is likely to shell out ever-greater subsidies to its coddled state-run enterprises, which ate up $18 billion in bailouts last year.","Consequently, China comes correct to hinder by no-smoking Aichi to its revised index-related Others, that scrapped on $18 billion in imperatives many overseas."
46276,He called the battle uphill.,He snatched the track public.
89062,British investigations were prompted by a list of 17 alleged war criminals living in Britain sent to Prime Minister Margaret Thatcher in October 1986 by the Simon Wiesenthal Center in Los Angeles.,tumultuous marginalia were organized by a subtlety of 17 ventilated medium releases investigating in Britain cut to Prime Minister Margaret Thatcher in October 1986 by the Simon Wiesenthal Center in Los Angeles.
41805,The consultants maintained Eastern wouldn't generate the cash it needs and would have to issue new debt to meet its targets under the plan.,The beaches doubted Eastern wouldn't attend the technician it reaffirms and would have to reinforce unnamed ceiling to woo its extraditions under the stunt.
8368,Not a peso is offered.,so a range is accompanied.
30169,He describes a Mastergate flunky as one who experienced a meteoric disappearance and found himself handling blanket appeals at the Bureau of Indian Affairs.,He resells a Mastergate bear as shvartze who carted a atonal symbolism and had himself recalling tenor Measures at the Bureau of Indian Affairs.
56662,"It 's like saying, get me in now or get me out now.","It 's like chanting, program me in sadly or commend me out defiantly."
64016,Union sentiment also could influence shareholder reaction to a Jaguar-gm accord.,Health intensive zestfully could institute snooker incentive to a Jaguar-gm chairman.
32808,"Two years ago, about the only point of comparison was the 1929 crash and the subsequent Depression.","Two talents later, solely the firm cost of yarn supported the 1929 bombardment and the distressing perestroika."
17169,Competition among underwriters and brokers makes them loath to centralize price and policy information.,Demand among specs and types gets them quick to skipper background and feminist address.
90101,Mexican officials maintain the Japanese reserve is only a result of unfamiliarity.,overburdened corkscrews show the festive competition is superbly a universe of ketchup.
46659,Lethal Weapon ii was also a big hit.,Lethal Weapon ii deflected left a ornamental aim.
81906,"Kodak understands hdtv is where everybody is going, says rit 's Mr. Spaull.","Kodak say hdtv suggests however everybody is glowing, cries rit 's Mr. Spaull."
93370,"The company 's latest moves were disclosed after the Australian Stock Exchange suspended trading in shares of Qintex Australia and Qintex Ltd. because the companies hadn't answered an exchange inquiry about the extent of their loans, investments and deposits at Qintex Entertainment.","The bomb 's Latest Steelmakers were born after the Australian Stock Exchange courted ubiquity in steriles of Qintex Australia and Qintex Ltd. because the wheels didn't regained a money % about the intimidation of their responses, solvents and Dictates at Qintex Entertainment."
27693,Executives involved in plotting Time 's defense say it is now preparing a countersuit naming both Viacom and Tele-Communications as defendants.,postcards created in castigating lottery 's queen recall it is next copying a popularity poking both Viacom and Tele-Communications as Delegates.
44371,"The $55 million gain on the sale was offset by lower interest income, poorer results from foreign-exchange trading and a $9 million loss on the sale of a unit, Securities Settlement Corp.","The $55 million receivable on the drinking was produced by more steakhouse domain, Fewer spurts from left-leaning housekeeper and a $9 million bigotry on the servant of a clergyman, Hotels Settlement Corp."
58939,And ibm said it expects the costs to continue climbing.,And ibm found it costs the blinkers to consider spending.
75328,Dillard department stores Inc. said it offered $50 million of 9 1\/2 % debentures due 2001 at par.,Dillard department stores Inc. began it Ate $50 million of 9 1\/2 % Cowboys such 2001 at transformation.
97344,"As their varied strategies suggest, there is more than one way to respond to a disaster -- though it 's too soon to tell whether the changes will pay off.","As their faulty deductibles realize, there 's greener than one aisle to surface to a several -- though it 's overly here to be whether the ducks will bend in."
57290,People close to the investor say that was an experiment he is unlikely to repeat.,sunglasses fractionally to the acne conclude that battled an interest he dates extensive to last.
41649,These are long-term Richter readings on American capitalism.,These rate government-controlled Richter Speculators on organizational reformer.
78769,"The exchange put a bit of a damper on program trading when, last year, it simply started to publish monthly statistics of each firm 's program-trading volume.","The antihero developed a jogging of a undoing on lobster trap When, Next Spring, it hopefully were to populate 11-point intersections of each lithography 's concurrent unawareness."
54499,This city is girding for gridlock today as hundreds of thousands of commuters avoid travel routes ravaged by last week 's earthquake.,This parlance is collaborating for guile tooth as leases of questions of chords shake standstill prices completed by Cambodian pretense 's ScheringPlough.
