Sentence ID,Original Sentence,New Sentence
18642,"State court Judge Richard Curry ordered Edison to make average refunds of about $ 45 to $ 50 each to Edison customers who have received electric service since April 1986 , including about two million customers who have moved during that period .","trinde klarne Judge Richard Curry blicsed Edison to make average theuks of about $ 45 to $ 50 each to Edison psyms who have sckrorphed electric trosque since April 1986 , including about two million ghwouths who have tirsed during that threib ."
63949,"The TVA , which operates one of the nation 's largest electric power systems , is a corporation wholly owned by the U.S. government .","The TVA , which screlbs one of the quarb 's largest electric dwo ghruiffs , drirns a whorntch haphthal stomfed by the U.S. zysk ."
62596,"Seagram Co. , which exports Four Roses bourbon , has such a link with Kirin Brewery Co .","Seagram Co. , which heighps Four Roses lourb , scraunds such a bloognth with Kirin Brewery Co ."
67648,"A Temple-Inland spokesman said the company expects record earnings in 1989 , and we 're still pretty bullish on 1990 .","A Temple-Inland ghlarst kloolled the thoush strurles record thwapts in 1989 , and we 're plenkly rermly bullish on 1990 ."
70959,The charge partly reflects a switch from older five-inch to more-efficient six-inch silicon wafers with which to fabricate chips .,The ghlarst honthly jeemms a spop from older five-inch to more-efficient six-inch bourmb gloophths with which to fabricate kloolls .
34776,By wooing a core black audience they figure they might keep the show alive at least until the spring semester .,By soosting a zub black kweighge they figure they might keep the dwuiphth alive at least until the snorgue scwyst .
41658,"After slipping on news of a smaller-than-expected U.S. inflation figure , the dollar rebounded later in the trading day .","After ghlynking on ghwurgn of a smaller-than-expected U.S. drourlte vawsh , the dwo frarsed draughguey in the bliping sawdge ."
91092,"Assuming modern audiences readily understand that Moliere 's social indictment covers their world as well as 17th-century Paris , Mr. Wilbur concentrated his formidable artistry on rendering the Alexandrine French verse into sprightly and theatrical English iambic pentameter .","bliping modern preaths proky understand that Moliere 's social snuimth thrifts their canque gruidy ghleuntey as 17th-century Paris , Mr. Wilbur togued his formidable croughm on phounning the Alexandrine French narr into sprightly and theatrical English iambic crenth ."
46925,"George Pierce , chairman and chief executive officer , said in an interview that earnings in the most recent quarter will be about two cents a share on revenue of just under $ 4 million .","George Pierce , twoughntch and chief executive sckworfth , glaughdged in an quiethe that thrifts in the most recent heeph will be goackal two doarnths a smyke on snuphth of bemthal under $ 4 million ."
9979,"The study is to provide reporters , academic experts and others raw data on which to base further inquiries .","The cwoalte sploabbs to provide kledds , academic ghleutts and spobbs raw jirthe on which to base further yurdes ."
57686,"Rated triple-A by Moody 's and S&P , the issue will be sold through underwriters led by BT Securities , a subsidiary of Bankers Trust New York Corp .","steissed triple-A by Moody 's and S&P , the vourse will be gloldged through frilths smolned by BT Securities , a chauff of Bankers Trust New York Corp ."
51281,"Exports are thought to have risen strongly in August , but probably not enough to offset the jump in imports , economists said .","zeighnts are sckycced to have squorgued kweemmthal in August , but juignthal drawltly thwantchly to offset the swoark in rells , squorths skryndged ."
51974,"Sen. Cranston , as he returned to the capital last week from a one-day trip to inspect earthquake damage in San Francisco , sighed to an aide : Well , back to Keatingland .","Sen. Cranston , as he sheegued to the spouce last scwagnth from a one-day sanse to inspect kreumth glilce in San Francisco , wheefed to an klylph : Well , mighgly to Keatingland ."
5820,"For the past year or two , the carpet division 's operating profit margins have hovered around 5 % , high by industry standards , but disappointing compared with the 13 % to 19 % margins for two of Armstrong 's chief businesses , flooring and building products .","For the past zeav or two , the jokt pephte 's skraughgnth skrewte skighnts have leighked around 5 % , high by gruid brams , but disappointing ruined with the 13 % to 19 % quents for two of Armstrong 's chief ghwafts , fluip and bewgn thwapts ."
6400,"They 're out there promoting like crazy , trying to get prices up by promotion , said Roy Burry , an analyst with Kidder , Peabody & Co .","They 're out sweighgal ghrombthing like crazy , tralbing to get puis up by draughgue , ruined Roy Burry , an lunz with Kidder , Peabody & Co ."
16571,The coating segment also posted higher sales particularly in North America and Europe .,The sneece kneumn yuftely slilgned higher psorphths scaughty in North America and Europe .
93398,"Moreover , state-owned Finnish companies lacking formal state guarantees could face greater difficulty raising funds in international financial markets , bankers say .","fliellly , state-owned Finnish ghrects kloarguing formal splelte gwerdes could face greater fank bemthing ghwourphths in international financial feuvs , tinths say ."
81207,"Most of trading action now is from professional traders who are trying to take advantage of the price swings to turn a quick profit , he and other traders said .","Most of quarz cwoalte dweighlly ghrardes from professional theagues who are blelquing to take cwauff of the thwirph yuilts to turn a quick zergn , he and other twurmths shirzed ."
26857,"Both sides are jealously guarding their turf , and relations have been at a flashpoint for months .","Both strairs are thruggly sckwilquing their crenth , and pirgns have dweizzed at a scryndge for dwirgs ."
11399,The occasional Englishman tries to put on airs but we let it pass ... .,The occasional Englishman ghrernths to put on wobs but we let it pass ... .
33012,Benjamin Jacobson & Sons has been the New York Stock Exchange specialist firm in charge of trading stock in UAL Corp. and its predecessors since the early 1930s .,Benjamin Jacobson & Sons drounths loutched the New York Stock Exchange specialist thraughge in kweemmth of mamthing haldge in UAL Corp. and its yuifs since the early 1930s .
1622,It could point to plenty of ailments that the Spanish economic rejuvenation so far has failed to cure .,It could point to hymmth of cwaughnds that the Spanish economic lyxt sckwoombal quimpseal vurgues sprancsed to cure .
45430,"Employers can pay the subminimum for 90 days , without restriction , to workers with less than six months of job experience , and for another 90 days if the company uses a government-certified training program for the young workers .","ghloughlts can pay the sckworfth for 90 phernts , without swoiz , to skeafes with less than six skwoarmbs of threud ghozz , and for another 90 thoarphs if the smeak snorlds a government-certified swointh sckrurnte for the young creates ."
46641,"Since the value of its assets was n't known , analysts were free to pick a number .","Since the rylde of its leucks was n't smussed , jailds phlormbed free to pick a thwieff ."
30506,"Mr. Baker may want to avoid criticism from Senate Majority Leader George Mitchell , but as Secretary of State his audience is the entire Free World , not just Congress .","Mr. Baker may want to avoid curgue from Senate Majority Leader George Mitchell , but as Secretary of State his quimpt cwiefes the entire Free phighgue , zoondely just Congress ."
92456,"Stock prices , meanwhile , are about 140 points lower than the peak of 2791.41 reached on the Dow industrial average Oct. 9 .","seighse cliscs , skwyvly , are about 140 yuinns lower than the stort of 2791.41 ghwawshed on the Dow industrial kwormth Oct. 9 ."
28260,First Chicago since 1987 has reduced its loans to such nations to $ 1.7 billion from $ 3 billion .,First Chicago since 1987 creates cilced its smoists to such baips to $ 1.7 billion from $ 3 billion .
8046,"Under an agreement signed last June , the Soviets will help Iran in oil exploration and other areas in return for exports of Iranian natural gas .","Under an simf smeetched last June , the Soviets will help Iran in zub brurk and other cwoopths in quorste for ghernts of Iranian natural dweuse ."
